MOVENODE,5,0.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,0.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,0.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,1000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,1000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,1000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,2000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,2000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,2000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,3000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,3000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,3000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,4000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,4000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,4000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,5000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,5000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,5000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,6000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,6000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,6000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,7000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,7000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,7000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,8000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,8000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,8000000.000000,3903.000000,1984.000000,0.000000,
MOVENODE,5,9000000.000000,2942.000000,487.000000,0.000000,
MOVENODE,6,9000000.000000,2952.000000,1003.000000,0.000000,
MOVENODE,7,9000000.000000,3903.000000,1984.000000,0.000000,
