MOVENODE,8,9000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,9000000.000000,860.000000,1280.000000,0.000000,
MOVENODE,5,10000000.000000,3500.000000,1500.000000,0.000000,
MOVENODE,6,10000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,10000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,10000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,10000000.000000,880.000000,1300.000000,0.000000,
MOVENODE,5,11000000.000000,3500.000000,1500.000000,0.000000,
MOVENODE,6,11000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,11000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,11000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,11000000.000000,900.000000,1320.000000,0.000000,
MOVENODE,5,10000000.000000,3500.000000,1500.000000,0.000000,
MOVENODE,6,12000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,12000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,12000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,12000000.000000,910.000000,1340.000000,0.000000,
MOVENODE,6,13000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,13000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,13000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,13000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,14000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,14000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,14000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,14000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,15000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,15000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,15000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,15000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,16000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,16000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,16000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,16000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,17000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,17000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,17000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,17000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,18000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,18000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,18000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,18000000.000000,930.000000,1360.000000,0.000000,
MOVENODE,6,19000000.000000,2700.000000,1500.000000,0.000000,
MOVENODE,7,19000000.000000,2000.000000,1500.000000,0.000000,
MOVENODE,8,19000000.000000,1500.000000,1420.000000,0.000000,
MOVENODE,9,19000000.000000,930.000000,1360.000000,0.000000,
