#Type=Line
#Heading=Link_1_Throughput
#XLabel=Time (ms)
#Num_Y=1
#YLabel=Throughput (Mbps)
0,0,
1.288077,1.349994,
3.667912,2.557012,
4.175272,3.459151,
5.242632,4.500582,
5.653192,4.898276,
6.307752,5.426164,
6.578893,5.434789,
8.849453,5.409023,
9.218413,5.591732,
9.536173,5.737616,
10.053133,5.955845,
12.214683,5.893472,
12.422843,5.961509,
13.252603,6.213639,
15.811316,5.974132,
16.373076,6.111673,
17.585236,6.379152,
18.139796,6.489317,
19.351956,6.708722,
20.532916,6.897554,
21.745076,7.070055,
22.446036,7.161126,
22.834996,7.209062,
22.936756,7.221025,
23.054516,7.234804,
24.266676,7.372534,
25.085236,7.457888,
26.034996,7.550256,
26.313556,7.575825,
26.728916,7.613137,
26.969076,7.634036,
27.868436,7.710045,
28.477396,7.758676,
28.773556,7.781412,
29.076116,7.804168,
29.377876,7.826396,
32.646527,7.379250,
33.774687,7.462242,
34.135647,7.488796,
38.077017,7.031719,
38.538777,7.067035,
38.873337,7.092031,
39.008697,7.101875,
43.783381,6.376184,
44.575988,6.337827,
45.387106,6.342482,
46.268866,6.374630,
47.797026,6.404643,
48.293186,6.441383,
50.085549,6.452698,
50.696109,6.495230,
51.624269,6.558057,
51.706029,6.563314,
52.121389,6.590517,
53.333549,6.667827,
53.426509,6.673446,
54.638669,6.747070,
55.850829,6.817498,
57.062989,6.884934,
58.275149,6.949564,
59.487309,7.011561,
59.774669,7.025767,
60.232429,7.048211,
60.394189,7.055959,
61.140749,7.091750,
61.463309,7.106856,
62.226669,7.142193,
64.052464,7.059758,
67.677609,6.774277,
70.336128,6.690429,
71.548288,6.746365,
72.027648,6.767886,
72.435808,6.785966,
72.495168,6.788465,
72.569728,6.791632,
72.890688,6.805628,
72.957248,6.808411,
74.562220,6.824299,
75.774380,6.874974,
76.408940,6.900801,
77.621100,6.949076,
78.250860,6.973507,
79.439820,7.018683,
86.347343,6.579692,
86.741903,6.595139,
88.107663,6.630376,
89.319823,6.675997,
90.531983,6.720397,
91.515343,6.755533,
92.727503,6.797842,
93.939663,6.839059,
95.151823,6.879226,
95.279983,6.883323,
96.492143,6.922376,
97.006703,6.938602,
97.305263,6.947896,
97.827823,6.964102,
98.170383,6.974597,
98.236143,6.976525,
98.948303,6.998189,
99.739663,7.021910,
106.141118,6.712525,
106.641278,6.727854,
107.316638,6.748356,
109.789947,6.706651,
110.402907,6.724849,
110.686267,6.733147,
111.898427,6.768450,
113.110587,6.802996,
113.881947,6.824566,
114.354107,6.837593,
114.697467,6.846977,
115.909627,6.879868,
116.659387,6.899838,
117.117947,6.911895,
118.156742,6.868596,
120.336794,6.795286,
120.973369,6.778772,
123.399064,6.743673,
123.446424,6.744844,
126.458938,6.679946,
126.713498,6.686540,
127.240058,6.700177,
128.101818,6.722300,
128.536378,6.733307,
129.299738,6.752519,
129.859898,6.766453,
134.182161,6.638758,
134.390321,6.643893,
134.816881,6.654440,
136.029041,6.684182,
137.241201,6.713399,
137.449361,6.718306,
139.495971,6.706566,
140.708131,6.734869,
141.920291,6.762690,
142.838851,6.783441,
144.051011,6.810441,
145.263171,6.836990,
146.475331,6.863100,
147.687491,6.888782,
147.981251,6.894893,
149.193411,6.920057,
150.405571,6.944815,
151.617731,6.969178,
152.559491,6.987824,
153.771651,7.011506,
154.101411,7.017839,
155.313571,7.041052,
155.375331,7.042166,
156.587491,7.065002,
157.071651,7.073987,
158.283811,7.096335,
159.495971,7.118342,
160.708131,7.140018,
161.920291,7.161369,
162.306051,7.168056,
163.518211,7.188991,
163.659171,7.191353,
163.824131,7.194123,
164.276291,7.201787,
164.470851,7.205039,
165.682211,7.225416,
165.817571,7.227623,
166.116931,7.232561,
167.329091,7.252552,
168.140451,7.265752,
169.352611,7.285266,
170.564771,7.304503,
171.685731,7.322046,
172.584291,7.335934,
172.746051,7.338373,
173.291811,7.346700,
174.503971,7.365075,
174.844931,7.370159,
175.420291,7.378730,
176.632451,7.396664,
177.591811,7.410673,
178.803971,7.428173,
179.500931,7.438106,
179.669091,7.440450,
180.881251,7.457550,
181.299011,7.463355,
181.733571,7.469368,
182.168931,7.475363,
182.685891,7.482455,
183.399835,7.487613,
183.851995,7.493739,
193.961035,7.120084,
195.041729,7.114062,
196.961686,7.106209,
197.887446,7.119698,
198.106006,7.122827,
198.314166,7.125799,
199.778430,7.134198,
200.840190,7.149301,
201.803550,7.162862,
202.114910,7.167185,
204.646621,7.135280,
204.942781,7.139373,
205.383741,7.145468,
208.794834,7.086741,
209.431794,7.095555,
210.873546,7.104480,
211.088906,7.107389,
211.649866,7.115010,
212.946086,7.128579,
214.158246,7.144786,
214.390406,7.147833,
214.675366,7.151575,
216.213656,7.125336,
218.104216,7.119105,
219.200376,7.133468,
219.984060,7.131584,
220.785178,7.113280,
223.616996,7.077364,
224.665156,7.090957,
224.721316,7.091641,
225.933476,7.107202,
226.440036,7.113631,
227.067396,7.121564,
227.153956,7.122618,
227.588516,7.128070,
231.990614,7.001951,
236.578373,6.917365,
236.670533,6.918525,
237.181093,6.925117,
237.254853,6.926033,
240.854096,6.870495,
242.870936,6.843647,
243.071896,6.846217,
248.787164,6.737626,
249.234524,6.743443,
250.125884,6.755010,
250.493244,6.759731,
251.427004,6.771726,
253.945203,6.713838,
255.018893,6.703044,
257.308464,6.690471,
258.104624,6.700643,
258.291984,6.702999,
262.035535,6.653460,
262.994895,6.665631,
265.044574,6.659781,
266.256734,6.674952,
266.971294,6.683816,
267.337054,6.688317,
268.549214,6.703229,
268.902974,6.707530,
269.984734,6.720687,
270.667294,6.728921,
270.791454,6.730386,
270.989214,6.732736,
271.276574,6.736162,
271.443934,6.738139,
274.814445,6.697330,
275.102782,6.697696,
277.137390,6.685099,
283.513479,6.577475,
284.725639,6.592012,
285.128199,6.596790,
287.638175,6.570598,
288.483135,6.580610,
290.004095,6.587862,
290.449855,6.593065,
290.604415,6.594844,
291.208575,6.601876,
292.420735,6.615929,
293.632895,6.629867,
294.261855,6.637037,
295.474015,6.650801,
296.686175,6.664452,
297.898335,6.677993,
298.839295,6.688421,
299.490655,6.695591,
300.702815,6.708879,
301.914975,6.722061,
303.127135,6.735137,
303.820095,6.742552,
304.931455,6.754393,
306.143615,6.767212,
306.739775,6.773464,
307.101535,6.777234,
307.281695,6.779092,
308.493855,6.791717,
309.591615,6.803062,
310.669375,6.814122,
311.087935,6.818377,
311.345695,6.820980,
311.812255,6.825706,
311.891615,6.826483,
312.206175,6.829650,
315.939436,6.751050,
318.583308,6.733042,
319.795468,6.745395,
319.867628,6.746100,
323.244036,6.698428,
324.557796,6.702889,
325.123556,6.708597,
325.529316,6.712670,
331.538037,6.600060,
332.390997,6.600452,
332.689557,6.603474,
334.536917,6.603214,
335.749077,6.615449,
336.961237,6.627596,
337.479797,6.632749,
338.473557,6.642607,
339.388117,6.651626,
339.635477,6.654037,
340.066837,6.658253,
340.548597,6.662952,
341.479157,6.672017,
342.677717,6.683629,
347.902807,6.599967,
348.872051,6.592890,
352.945916,6.551108,
353.256476,6.554113,
355.467456,6.536213,
357.556888,6.501284,
358.881865,6.491704,
360.294474,6.485880,
362.033119,6.480564,
363.547083,6.480819,
363.685643,6.482134,
364.635713,6.474130,
366.033582,6.462060,
366.478542,6.466329,
372.743918,6.381204,
374.288878,6.387224,
375.501038,6.398861,
376.713198,6.410423,
377.374158,6.416684,
377.843118,6.421106,
379.055278,6.432526,
379.417838,6.435910,
380.248398,6.443669,
381.460558,6.454945,
382.023918,6.460148,
383.012878,6.469263,
384.225038,6.480376,
385.033998,6.487746,
385.974158,6.496277,
386.571118,6.501662,
386.684078,6.502660,
387.824238,6.512917,
389.036398,6.523757,
389.145358,6.524706,
389.758318,6.530146,
390.254478,6.534533,
391.174915,6.534844,
392.199230,6.526711,
396.005031,6.494571,
397.217191,6.505244,
397.445351,6.507226,
397.633511,6.508855,
398.415271,6.515681,
398.461031,6.516057,
399.903216,6.522846,
400.302576,6.526290,
402.547512,6.519983,
402.715672,6.521412,
403.069432,6.524441,
404.281592,6.534838,
405.052952,6.541414,
406.265112,6.551709,
406.541272,6.554028,
406.819032,6.556357,
407.474392,6.561872,
407.628152,6.563146,
410.300183,6.535456,
411.094221,6.539121,
411.929581,6.544116,
412.027341,6.544913,
412.422701,6.548201,
421.762287,6.431914,
421.984847,6.433773,
423.067407,6.442876,
423.566767,6.447047,
427.320823,6.413043,
433.960925,6.342827,
434.085085,6.343851,
434.990845,6.351441,
435.303805,6.354043,
436.515965,6.364145,
436.670525,6.365410,
437.138685,6.369280,
437.250845,6.370190,
437.502205,6.372253,
438.714365,6.382255,
438.828125,6.383171,
439.251485,6.386635,
439.446045,6.388213,
439.604605,6.389494,
442.527594,6.374660,
443.580554,6.383244,
443.899914,6.385824,
446.324394,6.378273,
447.097354,6.384513,
448.309514,6.394267,
448.760874,6.397873,
449.369898,6.393118,
452.037132,6.380580,
452.218092,6.382007,
452.692524,6.383182,
